@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
10034,'2019/09/19 12:28:29:010',45,590.372314,305.93045,-2.081806,656.707825,259.014404,19.672668,583.825195,259.387268,28.437584,488.261963,265.787842,30.357927,366.819824,278.406067,24.685659,1,1,1
10035,'2019/09/19 12:28:29:063',45,594.69342,289.81543,-1.489006,658.122925,236.937653,19.47744,585.102478,236.689575,28.220404,490.055084,243.192993,30.162426,368.725342,257.849548,24.628567,1,1,1
10036,'2019/09/19 12:28:29:113',45,632.863403,251.500504,-4.041611,658.406006,213.261108,18.96055,586.272583,212.998627,27.857367,492.370056,219.372131,29.967484,370.49765,235.701752,24.848579,1,1,1
10037,'2019/09/19 12:28:29:163',45,661.145203,215.291016,-8.842476,661.912842,197.828979,18.861479,589.911987,198.124115,27.765751,496.315002,205.083466,29.880959,374.867126,222.040405,24.800512,1,1,1
10038,'2019/09/19 12:28:29:213',45,670.688354,208.816345,-9.433537,669.598877,191.37442,18.519024,597.498413,191.554871,27.408943,504.060791,197.764313,29.462101,381.923981,213.473755,24.358353,1,1,1
10039,'2019/09/19 12:28:29:263',45,676.309753,210.669525,-10.215862,678.93335,191.810547,17.564621,608.340942,192.113464,26.640879,515.406799,197.46817,28.873577,391.683319,211.849762,24.056643,1,1,1
10040,'2019/09/19 12:28:29:313',45,675.709229,218.972229,-9.848969,690.033203,200.394257,16.301781,622.125,201.896088,25.815966,529.763916,206.382965,28.456688,403.867645,219.253479,24.174971,1,1,1
10041,'2019/09/19 12:28:29:364',45,689.554016,230.767975,-11.018475,702.371338,220.776367,16.065464,632.481567,221.568115,25.44334,539.140198,225.126282,27.88344,413.45752,234.293457,23.210058,1,1,1
10042,'2019/09/19 12:28:29:413',45,700.590149,248.243607,-11.330444,710.007507,239.031921,16.083931,638.662476,238.639801,25.308527,544.331604,241.523651,27.559446,419.348053,247.687759,22.580994,1,1,1
10043,'2019/09/19 12:28:29:464',45,700.46521,263.445221,-12.031998,714.164978,260.64975,15.459446,643.672546,262.131836,24.885794,548.529358,264.618561,27.310528,423.878113,268.913147,22.528257,1,1,1
10044,'2019/09/19 12:28:29:516',45,688.25061,271.472687,-13.161068,714.183289,278.354431,14.205189,647.600586,282.086334,24.085188,553.609558,284.276733,27.111698,427.053619,286.786499,23.114468,1,1,1
10045,'2019/09/19 12:28:29:563',45,667.379761,281.965363,-13.991158,710.028992,297.476685,12.978336,648.812073,303.749695,23.450804,557.481873,307.394775,27.239841,430.421417,312.014832,24.30084,1,1,1
10046,'2019/09/19 12:28:29:614',45,685.943298,281.266846,-12.741737,712.919434,309.720886,13.950878,644.040222,317.771362,23.885986,549.706482,321.243652,26.768576,426.26532,323.414642,22.515396,1,1,1
10047,'2019/09/19 12:28:29:663',45,704.866394,287.215576,-10.959538,714.879761,321.813385,15.498913,638.450867,328.908417,24.883968,542.040894,331.210876,26.832094,422.690704,331.977966,21.322628,1,1,1
10048,'2019/09/19 12:28:29:713',45,708.897949,288.983429,-10.206692,713.474365,324.770752,16.141254,634.838257,330.262848,25.40037,537.96051,331.868774,27.077255,419.633575,333.405396,21.123405,1,1,1
10049,'2019/09/19 12:28:29:761',45,706.315613,292.710114,-10.067497,710.781494,325.591858,16.470394,633.142212,330.261536,25.710238,535.999084,332.52124,27.430368,416.808929,333.340271,21.55724,1,1,1
10050,'2019/09/19 12:28:29:810',45,703.572021,293.714661,-10.416855,710.430176,322.752045,16.319405,634.108398,328.300842,25.605471,537.037231,330.977539,27.484026,416.931549,332.482544,21.774473,1,1,1
10051,'2019/09/19 12:28:29:861',45,697.599854,291.673828,-11.143261,710.958435,320.216644,15.575081,636.790894,325.198883,25.176249,540.115845,328.922424,27.393063,419.043549,331.646454,22.071054,1,1,1
10052,'2019/09/19 12:28:29:911',45,687.595093,290.544281,-12.091972,709.225891,317.246948,14.708996,638.508179,322.136993,24.625223,542.802429,326.109009,27.321936,420.089691,329.487671,22.602051,1,1,1
10053,'2019/09/19 12:28:29:961',45,684.081055,289.217072,-12.520718,708.764404,315.165283,14.315853,639.0401,320.151672,24.353739,543.683167,324.329651,27.208067,420.872772,328.423828,22.676888,1,1,1
10054,'2019/09/19 12:28:30:012',45,681.677124,289.367432,-12.8116,708.256958,314.06369,14.10857,639.331055,318.923279,24.220875,544.286926,322.707214,27.20192,421.247986,327.084229,22.821989,1,1,1
10055,'2019/09/19 12:28:30:061',45,680.916016,289.236633,-12.933331,707.928467,313.152618,14.058247,639.141663,317.898712,24.1903,544.225586,321.291962,27.207649,421.309143,326.179688,22.855696,1,1,1
10056,'2019/09/19 12:28:30:115',45,683.254517,286.786133,-13.218437,707.525574,310.980103,13.838844,637.685181,315.969513,23.854202,542.758118,319.78479,26.696619,420.373169,324.390198,22.163517,1,1,1
10057,'2019/09/19 12:28:30:165',45,700.388306,286.845825,-12.273262,709.536316,311.616699,14.892864,634.501526,316.54718,24.303011,538.126831,319.356689,26.370613,418.217224,322.32782,20.859921,1,1,1
10058,'2019/09/19 12:28:30:216',45,706.426208,288.151917,-11.897614,710.058167,311.427063,15.342693,633.11731,316.449371,24.529871,536.17218,318.822937,26.318613,417.496582,321.810974,20.443428,1,1,1
10059,'2019/09/19 12:28:30:265',45,708.914734,288.157776,-11.678123,709.868713,311.354767,15.55291,632.217529,316.828735,24.603432,534.519409,318.991821,26.269371,416.697632,321.998871,20.196259,1,1,1
10060,'2019/09/19 12:28:30:316',45,690.69519,285.304321,-12.947506,700.791504,310.608978,14.135113,626.185547,317.415588,23.527374,529.14093,320.240479,25.662785,409.557495,323.538086,20.15523,1,1,1
10061,'2019/09/19 12:28:30:365',45,686.979614,285.830261,-12.682377,697.48999,311.959503,14.353786,622.864258,318.906677,23.765192,526.268555,322.455017,25.874451,406.344391,325.108093,20.416714,1,1,1
10062,'2019/09/19 12:28:30:415',45,664.009216,307.669983,-10.729675,695.258789,312.329681,14.377712,621.005188,318.998596,23.837158,524.683228,322.581543,25.997404,404.339661,325.232544,20.615801,1,1,1
10063,'2019/09/19 12:28:30:465',45,643.226807,323.303925,-9.420509,691.168823,312.160553,14.242649,618.552429,318.466766,23.863644,522.674377,321.562622,26.272442,401.250122,324.752075,21.17379,1,1,1
10064,'2019/09/19 12:28:30:516',45,632.788391,323.304871,-9.442215,686.739746,310.516968,13.96331,617.029785,316.989807,23.880936,522.52179,321.381836,26.655508,399.342712,325.078796,22.120949,1,1,1
10065,'2019/09/19 12:28:30:566',45,637.249512,323.414459,-8.713131,686.768799,310.543884,14.851135,615.153687,316.037079,24.521023,520.044922,319.582275,27.00507,397.430359,322.602844,22.076759,1,1,1
10066,'2019/09/19 12:28:30:616',45,638.045776,323.203186,-8.603374,686.708008,310.302246,14.990921,615.123901,315.360321,24.592804,519.699036,319.806702,27.010889,397.035858,322.331024,22.023266,1,1,1
10067,'2019/09/19 12:28:30:666',45,637.898071,322.961609,-8.545067,686.488037,309.615173,15.034092,615.305237,314.578979,24.609848,519.770447,319.298065,27.043026,396.803192,321.985931,22.059484,1,1,1
10068,'2019/09/19 12:28:30:714',45,645.006104,321.423615,-8.134575,688.218933,309.27829,15.642612,615.060242,314.606415,24.918812,519.065613,319.347839,26.990883,396.864014,321.371765,21.566223,1,1,1
10069,'2019/09/19 12:28:30:763',45,645.599854,322.049133,-7.967247,688.25415,310.415833,15.840912,614.967468,315.867554,25.065369,519.122681,320.81543,27.076532,396.737366,322.316376,21.617443,1,1,1
10070,'2019/09/19 12:28:30:813',45,644.835938,323.181396,-7.769012,688.119446,311.082642,16.006004,615.394653,315.672424,25.233416,519.496094,320.489807,27.289366,396.531311,321.637238,21.876112,1,1,1
10071,'2019/09/19 12:28:30:863',45,645.540588,324.533691,-7.353191,687.983887,311.595154,16.420151,615.766479,316.079956,25.564817,519.587402,321.323486,27.606878,396.316925,322.542206,22.159666,1,1,1
10072,'2019/09/19 12:28:30:913',45,645.937927,323.608093,-7.25193,687.979065,310.777588,16.533703,615.682678,315.148712,25.64793,519.451416,320.089478,27.672562,396.18219,321.476746,22.177925,1,1,1
10073,'2019/09/19 12:28:30:967',45,639.345947,322.576904,-7.239254,686.449219,309.453369,16.382179,616.593018,314.438599,25.735916,521.018127,319.905243,28.117378,396.381561,322.266968,23.068174,1,1,1
10074,'2019/09/19 12:28:31:015',45,634.703857,322.214722,-7.36763,685.28125,310.282837,16.184891,616.812988,315.002289,25.665176,521.400635,319.915649,28.258602,395.894348,322.077942,23.445097,1,1,1
10075,'2019/09/19 12:28:31:064',45,632.733276,322.367615,-7.361813,684.640747,310.41153,16.152695,616.733276,315.14978,25.695202,521.627625,320.432617,28.358881,395.704071,322.551514,23.666122,1,1,1
10076,'2019/09/19 12:28:31:114',45,634.106506,322.169006,-7.25341,685.130554,309.885071,16.286034,616.930176,314.525513,25.790234,521.892395,320.290771,28.3827,395.884308,322.175262,23.638607,1,1,1
10077,'2019/09/19 12:28:31:166',45,629.596985,320.063599,-7.631119,683.635315,307.601135,15.793739,616.885376,312.746552,25.451544,522.583923,318.973602,28.253086,395.77359,321.825256,23.787937,1,1,1
10078,'2019/09/19 12:28:31:214',45,622.164978,319.507599,-8.019508,681.011963,305.375977,15.165901,616.282532,310.334961,25.084476,522.471375,316.871643,28.231277,395.279968,320.553223,24.196022,1,1,1
10079,'2019/09/19 12:28:31:265',45,624.831116,319.534363,-7.878132,680.70752,306.010193,15.447136,614.314941,310.753967,25.233253,519.118896,316.580688,28.199085,393.451538,320.016479,23.828712,1,1,1
10080,'2019/09/19 12:28:31:314',45,624.424683,319.279236,-8.064087,677.286011,307.24707,15.426762,609.420471,312.341522,25.057491,513.378479,318.32016,27.795471,388.768127,320.901337,23.137373,1,1,1
10081,'2019/09/19 12:28:31:370',45,623.567444,324.06073,-8.038158,673.144714,310.873474,15.530624,603.424194,314.860962,25.023619,506.933838,320.058533,27.526327,383.121948,322.106018,22.559353,1,1,1
10082,'2019/09/19 12:28:31:417',45,626.980713,328.811951,-7.628803,666.578369,315.414246,16.213856,593.025024,319.84613,25.254677,495.716583,325.308136,27.138742,374.825043,329.104675,21.346542,1,1,1
10083,'2019/09/19 12:28:31:468',45,615.227295,332.747314,-7.647781,654.800354,319.85376,16.178143,581.476868,324.9664,25.217209,484.117462,330.595276,27.123409,363.352325,335.008911,21.337191,1,1,1
10084,'2019/09/19 12:28:31:518',45,603.338318,334.689911,-6.66201,634.587952,325.098145,17.36615,558.172974,330.498657,25.952026,459.825928,335.628235,27.29656,341.091034,339.009888,20.802521,1,1,1
10085,'2019/09/19 12:28:31:569',45,565.234436,334.389984,-7.064087,600.388,324.682251,16.850452,525.57489,330.252075,25.648132,428.117188,335.973663,27.244591,307.854248,339.533905,21.116411,1,1,1
10086,'2019/09/19 12:28:31:619',45,543.538208,331.017273,-6.982296,575.562256,324.160797,17.074226,499.580566,330.726501,25.690887,402.104279,335.940491,27.089832,282.553772,339.419098,20.688238,1,1,1
10087,'2019/09/19 12:28:31:669',45,522.243408,331.811218,-6.512241,547.910217,324.758545,17.675827,469.640564,331.090576,25.983242,372.081696,335.878448,26.997408,254.132996,339.305908,20.126274,1,1,1
10088,'2019/09/19 12:28:31:719',45,502.863403,332.913696,-5.526917,513.96936,327.982483,18.888451,430.608459,333.357422,26.389002,332.535614,336.720306,26.445175,218.924774,337.644714,18.462349,1,1,1
10089,'2019/09/19 12:28:31:768',45,454.201324,349.697693,-4.579266,479.931152,332.374969,20.195215,393.201019,335.458344,26.857746,295.057312,337.34201,26.019073,185.704712,336.46106,16.988789,1,1,1
10090,'2019/09/19 12:28:31:819',45,419.302795,353.567139,-5.38612,447.590729,330.711578,19.141842,361.606567,332.562866,25.853333,263.839783,334.893707,25.096207,153.276199,335.50116,16.122868,1,1,1
10091,'2019/09/19 12:28:31:868',45,399.802643,354.242554,-5.52438,424.281586,330.642303,19.065042,337.269989,332.689026,25.507294,239.694183,334.749878,24.480101,130.627747,335.34552,15.189945,1,1,1
10092,'2019/09/19 12:28:31:919',45,391.56897,354.480347,-5.346287,409.999939,330.926636,19.347849,321.348785,332.65863,25.393055,224.125427,334.095032,23.944151,117.606415,333.953735,14.186985,1,1,1
10093,'2019/09/19 12:28:31:968',45,377.349945,355.406433,-5.565388,393.205688,330.831116,19.107607,303.911743,331.741516,24.931652,207.384491,332.562286,23.265923,101.916748,331.764923,13.28191,1,1,1
10094,'2019/09/19 12:28:32:016',45,372.777435,355.692505,-5.784237,390.439575,330.818512,18.8598,301.657593,331.555725,24.763172,205.298752,332.320435,23.195925,99.822144,331.925537,13.381504,1,1,1
10095,'2019/09/19 12:28:32:066',45,374.374481,355.303925,-5.974506,393.723419,330.302917,18.653847,305.57608,330.918091,24.63707,209.436356,331.843353,23.170624,103.378632,331.59021,13.500481,1,1,1
10096,'2019/09/19 12:28:32:116',45,381.790588,351.250916,-6.747311,406.698669,327.332397,17.875607,320.517792,329.229004,24.19095,224.648254,330.781494,23.128876,116.194458,331.049866,13.965446,1,1,1
10097,'2019/09/19 12:28:32:166',45,398.466156,347.479584,-7.367428,438.263763,322.174438,16.91251,356.797272,324.645782,24.051554,261.274902,327.029022,23.960587,146.595093,328.091248,15.943966,1,1,1
10098,'2019/09/19 12:28:32:216',45,415.378265,339.867615,-7.212521,463.249695,313.951965,16.855782,384.695892,317.513672,24.503317,290.011414,321.116516,25.001848,172.343475,323.824249,17.732086,1,1,1
10099,'2019/09/19 12:28:32:267',45,433.210815,327.969299,-6.044739,479.828796,301.668671,18.101082,401.022217,305.573578,25.693512,306.985352,309.34726,26.130695,189.057068,311.804565,18.813398,1,1,1
10100,'2019/09/19 12:28:32:316',45,441.836975,315.416016,-4.434448,485.377289,285.140442,19.579208,405.81369,288.305084,27.05759,311.824463,292.299805,27.366804,194.606644,296.023926,19.863913,1,1,1
10101,'2019/09/19 12:28:32:367',45,456.35791,302.625824,-1.617508,486.415283,263.55304,22.004982,402.493103,264.537781,28.758654,307.980988,268.004578,28.254715,195.722107,273.660034,19.741589,1,1,1
10102,'2019/09/19 12:28:32:421',45,485.252777,264.766296,-2.851646,480.198486,225.965912,21.081362,396.874786,227.202179,27.979328,302.873657,233.828552,27.71493,191.586273,245.562378,19.621056,1,1,1
10103,'2019/09/19 12:28:32:469',45,505.042511,242.161346,-3.901585,477.635193,204.246521,21.129185,393.123993,204.519989,27.810919,299.390564,209.756897,27.302954,190.51001,221.944794,19.15094,1,1,1
10104,'2019/09/19 12:28:32:518',45,527.871948,206.947296,-8.03437,476.864044,184.210632,20.67193,393.35556,185.755096,27.54133,299.781311,189.551788,27.115131,190.394684,202.114746,19.216072,1,1,1
10105,'2019/09/19 12:28:32:570',45,529.877808,202.780914,-8.217407,478.38562,178.895172,20.652014,394.954407,179.074127,27.527008,301.382599,182.546448,27.147635,191.416138,195.287964,19.340027,1,1,1
10106,'2019/09/19 12:28:32:623',45,530.794739,203.480835,-8.103294,479.793182,177.692566,20.608452,396.464111,177.208893,27.503941,302.677307,179.920135,27.125536,191.63266,192.366058,19.323904,1,1,1
10107,'2019/09/19 12:28:32:670',45,533.382568,214.511963,-8.234238,484.626251,190.753784,20.444859,400.700989,189.54715,27.32737,306.569031,190.518646,26.855696,195.26033,203.140869,19.052011,1,1,1
10108,'2019/09/19 12:28:32:721',45,533.987671,229.555054,-8.819668,491.548706,209.781921,20.159069,407.903046,209.12088,27.273048,313.720154,209.299316,26.987314,201.27449,219.095032,19.329861,1,1,1
10109,'2019/09/19 12:28:32:771',45,534.719421,248.723175,-9.122009,502.512817,232.539032,20.205828,420.399567,231.058807,27.703539,325.875977,231.755066,27.878525,210.929031,237.681183,20.587582,1,1,1
10110,'2019/09/19 12:28:32:823',45,559.789734,270.340149,-9.830315,518.207642,261.38208,20.329424,434.285797,259.415619,27.636265,339.282501,258.976013,27.539465,225.8638,261.685669,19.849686,1,1,1
10111,'2019/09/19 12:28:32:871',45,573.407532,287.276001,-11.016792,535.609131,283.068848,19.444443,452.504181,282.58252,26.972834,357.056091,284.067108,27.065121,243.461945,285.895325,19.632578,1,1,1
10112,'2019/09/19 12:28:32:921',45,595.373108,289.655151,-10.066422,550.879761,304.217499,19.954947,465.910156,306.803864,27.197933,369.88681,308.313538,26.879568,259.436462,307.485596,19.021887,1,1,1
10113,'2019/09/19 12:28:32:971',45,568.293152,336.183105,-5.154343,568.832153,327.862366,19.38015,485.312408,330.717072,26.789024,388.35968,331.472168,26.701342,276.56311,329.564545,18.95627,1,1,1
10114,'2019/09/19 12:28:33:019',45,575.245728,346.821838,-5.300468,580.33905,339.304321,19.102261,497.85379,341.859131,26.638176,401.253632,342.125061,26.741486,287.678864,340.986511,19.047789,1,1,1
10115,'2019/09/19 12:28:33:069',45,592.890564,353.328522,-4.932255,595.779358,347.071045,19.739033,513.373352,348.694214,27.201674,416.741913,348.897003,27.242544,302.712555,347.385681,19.41379,1,1,1
10116,'2019/09/19 12:28:33:118',45,592.559082,352.753357,-5.309914,602.07312,345.302917,19.53891,522.568787,346.400085,27.342741,426.193604,347.689331,27.822405,308.972717,346.040497,20.541985,1,1,1
10117,'2019/09/19 12:28:33:169',45,594.402588,345.903564,-5.625172,613.170349,338.916443,19.400421,537.534302,341.357086,27.632566,442.603455,342.822754,28.771799,321.943024,342.687988,22.293961,1,1,1
10118,'2019/09/19 12:28:33:218',45,612.566528,333.791748,-4.503147,631.951599,323.535217,20.545158,556.713135,325.659729,28.820429,461.763428,327.359985,30.038651,340.827362,329.067322,23.600143,1,1,1
10119,'2019/09/19 12:28:33:269',45,601.152771,335.103302,-1.644527,649.335144,301.28241,21.700939,573.261597,300.838379,29.794046,477.586975,303.127075,30.853632,357.625336,308.060211,24.207232,1,1,1
10120,'2019/09/19 12:28:33:318',45,605.411621,321.630798,-1.201447,662.751831,281.083801,21.184078,589.807312,279.193298,29.694527,494.498413,281.816162,31.357159,372.174561,289.051605,25.492559,1,1,1
10121,'2019/09/19 12:28:33:369',45,618.207825,306.450745,-0.2342,676.47168,256.78833,20.96645,604.421448,253.613098,29.552643,508.958862,256.936401,31.445749,386.378784,266.027802,25.911198,1,1,1
10122,'2019/09/19 12:28:33:420',45,621.297241,291.11615,0.457767,687.609314,235.290436,20.84445,616.549194,232.762756,29.621309,520.995422,237.022095,31.763174,398.401611,245.930191,26.508913,1,1,1
10123,'2019/09/19 12:28:33:471',45,645.03418,270.204346,0.199013,698.897217,214.694397,21.250927,626.563782,212.459167,29.906199,530.327515,217.454468,31.898508,408.966766,226.667816,26.400038,1,1,1
10124,'2019/09/19 12:28:33:518',45,657.539795,257.106628,-0.202625,707.970947,201.084137,21.355326,634.210815,199.862946,30.028,537.935913,203.114716,31.786371,417.203796,213.479645,26.173794,1,1,1
10125,'2019/09/19 12:28:33:569',45,661.590698,253.11026,-0.245529,714.07428,195.805847,21.059406,641.01355,193.649689,29.815258,545.657227,196.549957,31.689056,423.308411,207.364136,26.313772,1,1,1
10126,'2019/09/19 12:28:33:621',45,666.154419,254.809662,-0.179092,721.300171,196.934082,20.745214,649.129761,194.912109,29.618828,554.177246,197.197052,31.593273,429.872345,207.779968,26.378492,1,1,1
10127,'2019/09/19 12:28:33:670',45,671.246277,261.987335,-0.596642,726.832397,207.229034,20.47571,654.863525,205.109344,29.362692,559.833313,206.779694,31.342262,434.382263,215.142151,26.072466,1,1,1
